hg38.kgXref.geneSymbol	hg38.knownGene.chrom	hg38.knownGene.chrom.num	hg38.knownGene.strand	hg38.knownGene.dir	hg38.knownGene.txStart	hg38.knownGene.txEnd	hg38.knownGene.cdsStart	hg38.knownGene.cdsEnd	hg38.knownGene.exonCount	hg38.knownGene.exonStarts	hg38.knownGene.exonEnds	hg38.knownGene.proteinID	hg38.knownGene.alignID
BACH1	chr21	21	+	1	29194146	29321355	29321280	29321355	4	"29194146,29287983,29305198,29321220,"	"29194260,29288095,29305322,29321355,"	F8VZL7	uc061zlb.1
BACH1	chr21	21	+	1	29194146	29321355	29321280	29321355	3	"29194146,29218860,29321220,"	"29194260,29218926,29321355,"	F8VZL7	uc061zlc.1
BACH1	chr21	21	+	1	29194146	29321355	29321280	29321355	3	"29194146,29270356,29321220,"	"29194260,29270456,29321355,"	F8VZL7	uc061zld.1
BACH1	chr21	21	+	1	29298921	29346148	29321280	29342833	5	"29298921,29321220,29326058,29329486,29342398,"	"29298953,29321514,29327393,29329693,29346148,"	O14867	uc002ynj.5
BACH1	chr21	21	+	1	29299415	29346148	29321280	29342833	5	"29299415,29321220,29326058,29329486,29342398,"	"29299598,29321514,29327393,29329693,29346148,"	O14867	uc002ynk.3
BACH1	chr21	21	+	1	29299682	29321355	29321280	29321355	2	"29299682,29321220,"	"29299764,29321355,"	F8VZL7	uc061zle.1
BACH1	chr21	21	+	1	29300132	29326498	29321280	29326498	3	"29300132,29321220,29326058,"	"29300175,29321514,29326498,"	C9IYR0	uc061zlf.1
BACH1	chr21	21	+	1	29300801	29326484	29321280	29326484	3	"29300801,29321220,29326058,"	"29300832,29321514,29326484,"	C9JMP6	uc061zlg.1
BACH1	chr21	21	+	1	29305202	29326336	29321280	29326336	3	"29305202,29321220,29326058,"	"29305322,29321514,29326336,"	C9IYH8	uc061zlh.1
BACH1	chr21	21	+	1	29327128	29630751	29327128	29630556	5	"29327128,29329486,29582311,29597569,29630538,"	"29327393,29329693,29582351,29597694,29630751,"	H7C4B6	uc061zli.1
BACH1	chr21	21	+	1	29327275	29630751	29327275	29597659	4	"29327275,29329486,29597569,29630538,"	"29327393,29329693,29597694,29630751,"	M0QZP0	uc061zlj.1
BACH1	chr21	21	+	1	29596039	29630747	29596039	29596039	3	"29596039,29597569,29630538,"	"29596778,29597694,29630747,"		uc002ynp.1
BACH2	chr6	6	-	0	89932407	90206689	89932407	90008844	7	"89932407,89938143,89950269,90008601,90062883,90088960,90206568,"	"89932890,89938350,89951862,90008856,90062963,90089109,90206689,"		uc315xzn.1
BACH2	chr6	6	-	0	89950155	90296747	89950155	89950155	7	"89950155,90008601,90088960,90096930,90206568,90271848,90296479,"	"89951862,90008856,90089109,90097145,90206681,90271941,90296747,"		uc315xzo.1
BACH2	chr6	6	-	0	89975549	90062963	89975549	89975549	3	"89975549,90008601,90062883,"	"89975903,90008856,90062963,"		uc315xzp.1
BACH2	chr6	6	-	0	90172682	90219750	90172682	90172682	5	"90172682,90173585,90176765,90206568,90219551,"	"90172775,90173610,90176820,90206676,90219750,"		uc315xzq.1
BACH2	chr6	6	-	0	90088957	90296742	90088957	90088957	4	"90088957,90206568,90271848,90296479,"	"90089109,90206681,90271941,90296742,"		uc063qcw.2
BACH2	chr6	6	-	0	90104364	90296742	90104364	90104364	4	"90104364,90206568,90271848,90296479,"	"90104435,90206681,90271941,90296742,"		uc063qcz.1
BACH2	chr6	6	-	0	89926527	90296843	89932407	90008844	9	"89926527,89938143,89950269,90008601,90088960,90206568,90252512,90271848,90296479,"	"89932890,89938350,89951862,90008856,90089109,90206681,90252590,90271941,90296843,"	Q9BYV9	uc011eab.4
BACH2	chr6	6	-	0	90008089	90008827	90008089	90008089	2	"90008089,90008601,"	"90008258,90008827,"		uc063qct.1
BACH2	chr6	6	-	0	89931484	90296742	89932407	90008844	7	"89931484,89938143,89950269,90008601,90088960,90206568,90296479,"	"89932890,89938350,89951862,90008856,90089109,90206676,90296742,"	Q9BYV9	uc063qcq.1
BACH2	chr6	6	-	0	89931423	90296742	89932407	90008844	7	"89931423,89938143,89950269,90008601,90088960,90206568,90296479,"	"89932890,89938350,89951862,90008856,90089109,90206681,90296742,"	Q7Z6Q0	uc063qcu.2
BACH2	chr6	6	-	0	90089065	90296742	90089065	90089065	4	"90089065,90206568,90252512,90296479,"	"90089109,90206681,90252590,90296742,"		uc063qcy.1
BACH2	chr6	6	-	0	90089053	90218245	90089053	90089053	3	"90089053,90206568,90217978,"	"90089109,90206681,90218245,"		uc063qcx.1
BACH2	chr6	6	-	0	89932407	90296742	89932407	90008844	8	"89932407,89938143,89950269,90008601,90088960,90206568,90271848,90296479,"	"89932890,89938350,89951862,90008856,90089109,90206676,90271941,90296742,"	Q7Z6Q0	uc063qcv.2
BARHL1	chr9	9	+	1	132582605	132590252	132582797	132589522	3	"132582605,132587328,132589227,"	"132583263,132587551,132590252,"	Q9BZE3	uc004cbp.3
BARHL1	chr9	9	+	1	132582658	132589683	132582797	132589522	4	"132582658,132582764,132587328,132589227,"	"132582677,132583263,132587551,132589683,"	Q9BZE3	uc064wsg.1
BARHL2	chr1	1	-	0	90711538	90717302	90712311	90717195	3	"90711538,90714530,90716570,"	"90712624,90714756,90717302,"	Q9NY43	uc001dns.5
BARX1	chr9	9	-	0	93951626	93953431	93952163	93952948	3	"93951626,93952728,93952895,"	"93952328,93952813,93953431,"	Q9HBU1	uc004aud.3
BARX1	chr9	9	-	0	93951626	93955355	93952163	93955146	4	"93951626,93952728,93952895,93954923,"	"93952328,93952813,93953187,93955355,"	Q9HBU1	uc010mrh.5
BARX2	chr11	11	+	1	129375847	129452279	129376035	129451402	4	"129375847,129436750,129442834,129451135,"	"129376222,129437051,129442919,129452279,"	Q9UMQ3	uc001qfc.6
BARX2	chr11	11	+	1	129436173	129438321	129436173	129436173	1	"129436173,"	"129438321,"		uc058jbp.1
BATF	chr14	14	+	1	75522468	75546992	75522682	75546671	3	"75522468,75525083,75546461,"	"75522745,75525188,75546992,"	Q16520	uc001xrr.6
BATF	chr14	14	+	1	75522559	75546993	75522682	75546977	3	"75522559,75525083,75546905,"	"75522745,75525170,75546993,"	G3V266	uc059dod.1
BATF	chr14	14	+	1	75522454	75546887	75522454	75522454	3	"75522454,75525083,75546461,"	"75522540,75525188,75546887,"		uc059doc.1
BATF3	chr1	1	-	0	212686417	212698755	212686417	212686417	2	"212686417,212696960,"	"212686979,212698755,"		uc057pgg.1
BATF3	chr1	1	-	0	212686416	212699840	212686790	212699762	3	"212686416,212696960,212699672,"	"212686979,212697065,212699840,"	Q9NR55	uc001hjl.4
BATF3	chr1	1	-	0	212686417	212687509	212686417	212686417	2	"212686417,212687466,"	"212686979,212687509,"		uc057pgf.1
BCL6	chr3	3	-	0	187722431	187734882	187722457	187733693	8	"187722431,187724940,187725498,187728359,187729049,187731708,187733532,187734868,"	"187722601,187725078,187725629,187728544,187730021,187731930,187733703,187734882,"	P41182	uc062rhf.1
BCL6	chr3	3	-	0	187731726	187734947	187731726	187733693	3	"187731726,187733532,187734868,"	"187731930,187733703,187734947,"	C9JCS5	uc062rhh.1
BCL6	chr3	3	-	0	187721386	187737088	187731861	187733693	10	"187721386,187724940,187725498,187726730,187728359,187729049,187731708,187733532,187734868,187736089,"	"187722601,187725078,187725629,187726898,187728544,187730021,187731868,187733703,187734907,187737088,"	A0A0C4DH53	uc062rhe.1
BCL6	chr3	3	-	0	187724568	187725623	187724568	187724568	2	"187724568,187725498,"	"187725078,187725623,"		uc062rhg.1
BCL6	chr3	3	-	0	187734444	187745472	187734444	187734444	2	"187734444,187745409,"	"187734907,187745472,"		uc062rhk.1
BCL6	chr3	3	-	0	187731764	187745437	187731764	187731764	4	"187731764,187733532,187734868,187745409,"	"187731868,187733703,187734907,187745437,"		uc062rhi.1
BCL6	chr3	3	-	0	187721380	187745468	187722457	187733693	10	"187721380,187724940,187725498,187726730,187728359,187729049,187731708,187733532,187734868,187745409,"	"187722601,187725078,187725629,187726898,187728544,187730021,187731930,187733703,187734907,187745468,"	P41182	uc003frq.4
BCL6	chr3	3	-	0	187736186	187745459	187736186	187736186	2	"187736186,187745409,"	"187737274,187745459,"		uc062rhl.1
BCL6	chr3	3	-	0	187721376	187745725	187722457	187733693	9	"187721376,187724940,187725498,187728359,187729049,187731708,187733532,187734868,187745409,"	"187722601,187725078,187725629,187728544,187730021,187731930,187733703,187734907,187745725,"	P41182	uc011bsf.2
BCL6	chr3	3	-	0	187731779	187737944	187731779	187733693	4	"187731779,187733532,187734868,187737596,"	"187731930,187733703,187734907,187737944,"	C9JL16	uc062rhj.1
BCL6	chr3	3	-	0	187722397	187736569	187722457	187733693	10	"187722397,187724940,187725498,187726730,187728359,187729049,187731708,187733532,187734868,187736089,"	"187722601,187725078,187725629,187726898,187728544,187730021,187731930,187733703,187734907,187736569,"	P41182	uc003frp.4
BCL6B	chr17	17	+	1	7026500	7030290	7026500	7029833	4	"7026500,7026704,7026949,7029815,"	"7026621,7026835,7027087,7030290,"	H0YGW0	uc060ahm.1
BCL6B	chr17	17	+	1	7023049	7029644	7023671	7027619	9	"7023049,7023659,7024082,7024400,7025075,7026456,7026704,7026949,7027502,"	"7023099,7023850,7024304,7024763,7025200,7026621,7026835,7027087,7029644,"	Q8N143	uc010clt.3
BCL6B	chr17	17	+	1	7023476	7024237	7023671	7024237	2	"7023476,7024082,"	"7023850,7024237,"	I3L396	uc060ahl.1
BCL6B	chr17	17	+	1	7026790	7030038	7026790	7026790	2	"7026790,7029815,"	"7027087,7030038,"		uc060ahn.1
BCL6B	chr17	17	+	1	7023066	7024630	7023066	7023066	4	"7023066,7023659,7024219,7024400,"	"7023099,7023850,7024304,7024630,"		uc060ahj.1
BCL6B	chr17	17	+	1	7023101	7024304	7023671	7024304	3	"7023101,7023659,7024082,"	"7023147,7023850,7024304,"	I3L304	uc060ahk.1
BHLHA15	chr7	7	+	1	98211438	98215457	98212309	98212879	2	"98211438,98212255,"	"98211498,98215457,"	Q7RTS1	uc003upe.3
BHLHA15	chr7	7	+	1	98212253	98212959	98212309	98212879	1	"98212253,"	"98212959,"	Q7RTS1	uc003upf.2
BHLHE22	chr8	8	+	1	64580364	64583627	64580790	64581936	1	"64580364,"	"64583627,"	Q8NFJ8	uc003xvi.5
BHLHE23	chr20	20	-	0	63005926	63006964	63006048	63006774	1	"63005926,"	"63006964,"	A0A087WXG3	uc002yeb.5
BHLHE23	chr20	20	-	0	63005978	63007035	63006048	63006726	1	"63005978,"	"63007035,"	Q8NDY6	uc061ykj.1
BHLHE40	chr3	3	+	1	4979436	4985323	4979718	4983692	5	"4979436,4979961,4980300,4981391,4982835,"	"4979798,4980031,4980408,4981515,4985323,"	Q6IB83	uc003bqf.5
BHLHE40	chr3	3	+	1	4980231	4981610	4980231	4980231	2	"4980231,4981391,"	"4980408,4981610,"		uc062geo.1
BHLHE40	chr3	3	+	1	4979436	4983268	4979436	4979436	4	"4979436,4979961,4981391,4982835,"	"4979798,4980408,4981515,4983268,"		uc062gen.1
BHLHE41	chr12	12	-	0	26120029	26125037	26122065	26124779	5	"26120029,26123629,26124071,26124518,26124717,"	"26123168,26123741,26124179,26124582,26125037,"	Q9C0J9	uc001rhb.5
BHLHE41	chr12	12	-	0	26123987	26124899	26123987	26123987	3	"26123987,26124518,26124717,"	"26124179,26124582,26124899,"		uc058mcj.1
BHLHE41	chr12	12	-	0	26122957	26123768	26122957	26122957	2	"26122957,26123629,"	"26123168,26123768,"		uc058mci.1
BRIP1	chr17	17	-	0	61684771	61861539	61685755	61861539	18	"61684771,61693429,61715950,61743012,61744431,61776400,61780260,61780839,61784269,61793596,61799099,61801252,61808466,61847100,61849128,61857057,61859795,61861446,"	"61686165,61693512,61716063,61743134,61744591,61776562,61780401,61781005,61784424,61793729,61799299,61801474,61808757,61847220,61849256,61857231,61859907,61861539,"	Q9BX63	uc002izl.2
BRIP1	chr17	17	-	0	61681265	61863513	61683295	61861539	21	"61681265,61685835,61693429,61715950,61743012,61744431,61776400,61780260,61780839,61784269,61793596,61799099,61801252,61808466,61847100,61849128,61857057,61859795,61861446,61863283,61863473,"	"61684140,61686165,61693512,61716063,61743134,61744591,61776562,61780401,61781005,61784424,61793729,61799299,61801474,61808757,61847220,61849256,61857231,61859907,61861569,61863326,61863513,"	Q9BX63	uc289dux.1
BRIP1	chr17	17	-	0	61681265	61863409	61683295	61861539	21	"61681265,61685835,61693429,61715950,61743012,61744431,61776400,61780260,61780839,61784269,61793596,61799099,61801252,61808466,61847100,61849128,61857057,61859795,61861446,61861909,61863283,"	"61684140,61686165,61693512,61716063,61743134,61744591,61776562,61780401,61781005,61784424,61793729,61799299,61801474,61808757,61847220,61849256,61857231,61859907,61861569,61862075,61863409,"	Q9BX63	uc289erl.1
BRIP1	chr17	17	-	0	61679138	61863528	61683295	61861539	20	"61679138,61685835,61693429,61715950,61743012,61744431,61776400,61780260,61780839,61784269,61793596,61799099,61801252,61808466,61847100,61849128,61857057,61859795,61861446,61863283,"	"61684140,61686165,61693512,61716063,61743134,61744591,61776562,61780401,61781005,61784424,61793729,61799299,61801474,61808757,61847220,61849256,61857231,61859907,61861569,61863528,"	Q9BX63	uc002izk.4
BSX	chr11	11	-	0	122977569	122981834	122977648	122981671	3	"122977569,122979260,122981409,"	"122977891,122979457,122981834,"	Q3C1V8	uc010rzs.4
CDX1	chr5	5	+	1	150166777	150184558	150166876	150183680	3	"150166777,150182767,150183473,"	"150167321,150182913,150184558,"	P47902	uc003lrq.5
CDX2	chr13	13	-	0	27963003	27967325	27963003	27963003	3	"27963003,27964869,27967256,"	"27963369,27965015,27967325,"		uc058wby.1
CDX2	chr13	13	-	0	27960917	27969315	27963114	27969006	3	"27960917,27964869,27968465,"	"27963369,27965015,27969315,"	Q99626	uc001urv.6
CDX4	chr23	23	+	1	73447052	73455171	73447253	73454585	3	"73447052,73453516,73454378,"	"73447755,73453662,73455171,"	O14627	uc011mqk.4
CEBPA	chr19	19	-	0	33299933	33302534	33301337	33302414	1	"33299933,"	"33302534,"	P49715	uc002nun.5
CEBPB	chr20	20	+	1	50190829	50192668	50191033	50192071	1	"50190829,"	"50192668,"	P17676	uc002xvi.5
CEBPD	chr8	8	-	0	47736912	47738164	47737310	47738120	1	"47736912,"	"47738164,"	P49716	uc003xqh.3
CEBPE	chr14	14	-	0	23117035	23120256	23117035	23117035	3	"23117035,23118581,23119995,"	"23117822,23118799,23120256,"		uc315yfv.1
CEBPE	chr14	14	-	0	23117307	23119698	23117307	23117307	3	"23117307,23118581,23119656,"	"23117822,23118795,23119698,"		uc315yfw.1
CEBPE	chr14	14	-	0	23117305	23119255	23117486	23119091	2	"23117305,23118581,"	"23117822,23119255,"	Q15744	uc001wiv.4
CEBPG	chr19	19	+	1	33373684	33382670	33379239	33379692	3	"33373684,33379143,33381226,"	"33373895,33380298,33382670,"	P53567	uc287jcn.1
CEBPG	chr19	19	+	1	33373708	33382686	33379239	33379692	2	"33373708,33379143,"	"33373895,33382686,"	P53567	uc002nup.5
CEBPG	chr19	19	+	1	33374311	33382686	33379239	33379692	2	"33374311,33379143,"	"33374613,33382686,"	P53567	uc021usd.2
CENPB	chr20	20	-	0	3783850	3786740	3784683	3786483	1	"3783850,"	"3786740,"	P07199	uc002wjk.4
CLOCK	chr4	4	-	0	55427902	55546909	55435414	55482785	23	"55427902,55438281,55442431,55443686,55444632,55448778,55449395,55450090,55453053,55453676,55455896,55456217,55458891,55459147,55463684,55470716,55475962,55478814,55479639,55482738,55489373,55509911,55546781,"	"55435594,55438537,55442634,55443896,55444785,55448868,55449496,55450232,55453129,55453824,55456003,55456300,55459010,55459261,55463805,55470806,55476054,55478963,55479699,55482828,55489465,55510065,55546909,"	O15516	uc003hba.4
CLOCK	chr4	4	-	0	55470743	55479060	55470743	55470743	3	"55470743,55475962,55478814,"	"55470806,55476054,55479060,"		uc062wtk.1
CLOCK	chr4	4	-	0	55434822	55545932	55435414	55482785	24	"55434822,55438281,55442431,55443686,55444632,55448778,55449395,55450090,55453053,55453676,55455896,55456217,55458891,55459147,55463684,55470716,55475962,55478814,55479639,55482738,55486392,55489373,55509911,55545452,"	"55435594,55438537,55442634,55443896,55444785,55448868,55449496,55450232,55453129,55453824,55456003,55456300,55459010,55459261,55463805,55470806,55476054,55478963,55479699,55482828,55486549,55489465,55510065,55545932,"	O15516	uc003haz.3
CLOCK	chr4	4	-	0	55482772	55546655	55482772	55482772	4	"55482772,55489373,55509911,55546481,"	"55482828,55489465,55510065,55546655,"		uc062wtm.1
CLOCK	chr4	4	-	0	55442277	55443755	55442277	55442277	2	"55442277,55443686,"	"55442634,55443755,"		uc062wth.1
CLOCK	chr4	4	-	0	55463697	55546546	55463697	55482785	8	"55463697,55470716,55475962,55478814,55479639,55482738,55489373,55546481,"	"55463805,55470806,55476054,55478963,55479699,55482828,55489465,55546546,"	C9JK03	uc062wtj.1
CLOCK	chr4	4	-	0	55432475	55449426	55432475	55432475	7	"55432475,55438281,55442431,55443686,55444632,55448778,55449395,"	"55435594,55438407,55442634,55443896,55444785,55448868,55449426,"		uc010igu.3
CLOCK	chr4	4	-	0	55453759	55510066	55453759	55453759	13	"55453759,55455896,55456217,55458891,55459147,55463684,55470716,55475962,55478814,55479639,55482738,55489373,55509911,"	"55453824,55456003,55456300,55459010,55459261,55463805,55470806,55476054,55478963,55479699,55482828,55489465,55510066,"		uc062wti.1
CLOCK	chr4	4	-	0	55478846	55546881	55478846	55478846	6	"55478846,55479639,55482738,55486392,55489373,55546781,"	"55478963,55479699,55482828,55486549,55489465,55546881,"		uc062wtl.1
CLOCK	chr4	4	-	0	55486393	55546646	55486393	55486393	4	"55486393,55489373,55509911,55546481,"	"55486549,55489465,55510065,55546646,"		uc062wtn.1
CLOCK	chr4	4	-	0	55427902	55510027	55435414	55482785	22	"55427902,55438281,55442431,55443686,55444632,55448778,55449395,55450090,55453053,55453676,55455896,55456217,55458891,55459147,55463684,55470716,55475962,55478814,55479639,55482738,55489373,55509911,"	"55435594,55438537,55442634,55443896,55444785,55448868,55449496,55450232,55453129,55453824,55456003,55456300,55459010,55459261,55463805,55470806,55476054,55478963,55479699,55482828,55489465,55510027,"	O15516	uc062wtg.1
CREB1	chr2	2	+	1	207550260	207560348	207555635	207560348	3	"207550260,207555627,207560225,"	"207550595,207555749,207560348,"	C9JCI4	uc061rvg.1
